contributors_enabled,created_at,default_profile,default_profile_image,description,entities,favourites_count,followers_count,friends_count,geo_enabled,id_str,name,notifications,profile_background_color,profile_link_color,profile_location,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,protected,screen_name,statuses_count,url,verified,username,isaPerson
FALSE,10/08/2019 12:12,TRUE,FALSE,Official Account of PMI Provinsi Sumatera Selatan //Instagram : pmiprov.sumsel Telepon : (0711) 350 289 #pmisiapbantu,,158,109,94,FALSE,"1,16E+18",PMI PROVINSI SUMATERA SELATAN,FALSE,F5F8FA,1DA1F2,"South Sumatra, Indonesia",C0DEED,DDEEF6,333333,TRUE,FALSE,PMISUMSEL,246,,FALSE,@PMISUMSEL,nonperson
FALSE,01/04/2020 16:59,TRUE,FALSE,Akun Resmi PT PLN (Persero) Unit Induk Wilayah Sumatera Utara,,5,148,1,FALSE,"1,25E+18",PLN Unit Induk Wilayah Sumatera Utara,FALSE,F5F8FA,1DA1F2,"North Sumatra, Indonesia",C0DEED,DDEEF6,333333,TRUE,FALSE,plnsumut_,1054,,FALSE,@plnsumut_,nonperson
FALSE,05/07/2012 2:23,FALSE,FALSE,Official Account PT XL Axiata Tbk. West Region. Operator Selular terbaik di Indonesia. Untuk Customer Service Follow @myXLCare. Visit us on https://t.co/PCewpypqW6,,278,11619,962,TRUE,"6,27E+08",myXL_Sumatera,FALSE,C0DEED,91D2FA,,C0DEED,DDEEF6,333333,TRUE,FALSE,myXL_Sumatera,19095,https://t.co/8ajpQ3pavx,FALSE,@myXL_Sumatera,nonperson
FALSE,25/03/2011 18:02,FALSE,FALSE,Informasi Wisata di Sumatera Barat | minangsedunia [at] gmail [dot] com :: Official Hastag #wisataSumbar ::,,454,43747,239,FALSE,"2,72E+08",Sumatera Barat,FALSE,BADFCD,FF0000,,FFFFFF,FFF7CC,0C3E53,TRUE,FALSE,wisataSumbar,16299,http://t.co/K2TtCcWBLR,FALSE,@wisataSumbar,nonperson
FALSE,20/06/2010 12:57,TRUE,FALSE,Media komunikasi warga Sumatera Selatan. Kirimkan pertanyaan/info via Direct Message (DM). Nanti akan otomatis Retweet (RT),,0,5223,3483,FALSE,"1,58E+08",Info SumateraSelatan,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,infoSUMSEL,5845,,FALSE,@infoSUMSEL,nonperson
FALSE,12/06/2011 7:36,FALSE,FALSE,Akun resmi TVRI Sumatera Selatan,,76,1085,80,TRUE,"3,16E+08",TVRI Sumatera Selatan,FALSE,0,1B95E0,,0,0,0,FALSE,FALSE,tvrisumsel,1737,https://t.co/9lZluQBKBt,FALSE,@tvrisumsel,nonperson
FALSE,12/05/2010 9:09,FALSE,FALSE,Radio PLS 100 Fm Jl. Adyaksa No.2 Makassar SulSel Tlp/Fax Ktr: 0411 436719 081342733399,,281,2952,1340,TRUE,"1,43E+08",PLS 100 FM Makassar,FALSE,EBEBEB,990000,,DFDFDF,F3F3F3,333333,TRUE,FALSE,RadioPLS_mks,193314,https://t.co/QI10IJo3Um,FALSE,@RadioPLS_mks,nonperson
FALSE,03/11/2016 2:04,FALSE,FALSE,Akun Twitter Resmi Pemerintah Kota Manado | Fan Page: Pemerintah Kota Manado | Instagram: @pemerintahkotamanado,,68,1920,154,TRUE,"7,94E+17",Pemerintah Kota Manado,FALSE,0,1B95E0,"Kota Manado, Sulawesi Utara",0,0,0,FALSE,FALSE,PemkotManado,3080,https://t.co/m9V0e4l5bK,TRUE,@PemkotManado,nonperson
FALSE,25/03/2010 06:36,FALSE,FALSE,Facebook : Kota Manado | Instagram: @KotaManado | kontak: Piet 0811436800. line : PietHeinPusung,,158,149258,4368,TRUE,"1,26E+08",Manado Kota,FALSE,99CCFF,FF6600,,C0DEED,DDEEF6,333333,FALSE,FALSE,ManadoKota,91143,https://t.co/p9buTgWIHj,FALSE,@ManadoKota,nonperson
FALSE,15/04/2010 09:36,FALSE,FALSE,Warganet dari Manado. Jika pikiran kami lurus kami akan buat kalimat-kalimat bermanfaat dan kami beri tagar #wejangneman,,1152,10467,5851,FALSE,"1,33E+08",Neman,FALSE,1A1B1F,E81C4F,,FFFFFF,252429,666666,TRUE,FALSE,NetizenManado,186543,,FALSE,@NetizenManado,nonperson
FALSE,21/02/2012 09:28,FALSE,FALSE,Smart FM Manado - Business and Inspiration Part of KG Radio Network,,523,2167,337,TRUE,"4,99E+08",SmartFM Manado,FALSE,0,0,"Kota Manado, Sulawesi Utara",0,DDEEF6,333333,TRUE,FALSE,SmartFM_Manado,31486,https://t.co/mRbp7MKS7Z,FALSE,@SmartFM_Manado,nonperson
FALSE,19/03/2012 03:27,FALSE,FALSE,Komunitas Sahabat @NOAH_ID Prov.Gorontalo || Basecamp : Jl.23 Januari Komp.Lap 23 Januari Telaga Kab. Gorontalo Cp : 08114359384 - 085240283408 || 28 Mei 2009,,87,7993,905,TRUE,"5,29E+08",SAHABAT GORONTALO,FALSE,131516,9999,,FFFFFF,DDEEF6,333333,TRUE,FALSE,SAHABAT_GTLO,3791,https://t.co/nP2ZrtNYsX,FALSE,@SAHABAT_GTLO,nonperson
FALSE,19/12/2014 23:54,TRUE,FALSE,Jl. Brigjen Piola Isa No. 212 Kota Gorontalo Telp. (0435)828665 Fax. (0435)830013,,7,1190,211,TRUE,"2,94E+09",Kanwil BPN Gorontalo,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,KanwilBPNGTLO,670,https://t.co/itVi4CsmvT,FALSE,@KanwilBPNGTLO,nonperson
FALSE,02/02/2015 4:03,TRUE,FALSE,"E-mail: sulut@atrbpn.go.id Instagram: @kanwilbpnsulut Facebook: Kanwil BPN Sulawesi Utara ""Melayani Profesional Terpercaya""",,250,615,150,FALSE,"3,01E+09",Kantor Wilayah BPN Sulawesi Utara,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,kanwilbpnsulut,533,https://t.co/BZfkTTqgE1,FALSE,@kanwilbpnsulut,nonperson
FALSE,02/02/2015 3:59,FALSE,FALSE,Akun Resmi Kantor Wilayah ATR/BPN Provinsi Sulawesi Selatan,,6,807,177,FALSE,"3,01E+09",Kanwil ATR/BPN Prov. Sul-Sel,FALSE,642D8B,FF0000,"Makassar, Indonesia",C0DEED,DDEEF6,333333,TRUE,FALSE,kanwilbpnsulsel,622,https://t.co/qCksirR9K9,FALSE,@kanwilbpnsulsel,nonperson
FALSE,12/01/2021 1:24,TRUE,FALSE,BNN KOTA PALU - JL.SAMRATULANGI NO.03 TALISE MANTIKULORE PALU,,955,193,74,TRUE,"1,35E+18",BNN Kota Palu,FALSE,F5F8FA,1DA1F2,"Kota Palu, Sulawesi Tengah",C0DEED,DDEEF6,333333,TRUE,FALSE,info_bnnkpalu,877,https://t.co/eRrzIbpSTV,FALSE,@info_bnnkpalu,nonperson
FALSE,09/04/2016 1:03,FALSE,FALSE,Akun resmi PSM Makassar. Berdiri sejak 2 November 1915,,14,121727,84,TRUE,"7,19E+17",PSM Makassar,FALSE,0,9B1A21,,0,0,0,FALSE,FALSE,PSM_Makassar,11783,https://t.co/ywRRr3ElDq,TRUE,@PSM_Makassar,nonperson
FALSE,02/12/2009 2:59,FALSE,FALSE,A CorelDraw user for @PSM_Makassar â›µ,,337,782,460,TRUE,94006653,Syahrir Nawir Nur,FALSE,01031A,FF0000,,0,D7DB95,0F56FC,TRUE,FALSE,supersyahrir,34325,https://t.co/Mk47NYuUim,FALSE,@supersyahrir,person
FALSE,21/04/2010 07:34,FALSE,FALSE,Mention untuk berbagi/bertanya info tentang kota Makassar.,,726,199811,1019,TRUE,"1,35E+08",Info Makassar,FALSE,131516,9999,,EEEEEE,EFEFEF,333333,TRUE,FALSE,infoMKS_,55018,,FALSE,@infoMKS_,nonperson
FALSE,19/03/2012 14:22,FALSE,FALSE,a virgo a banker an introvert a workaholic and a workoutholic Instagram : emretyyy,,1809,6082,528,TRUE,"5,29E+08",Emretyyy,FALSE,C0DEED,0084B4,,FFFFFF,DDEEF6,333333,TRUE,FALSE,emretyyy,23970,,FALSE,@emretyyy,person
FALSE,04/06/2010 1:35,FALSE,FALSE,Official Twitter of TRIBUN Manado | Berita Terkini Seputar Sulawesi Utara #matalokalmenjangkauindonesia,,67,78781,1341,TRUE,"1,52E+08",Tribun Manado,FALSE,C0DEED,0084B4,,FFFFFF,089EF5,50505,TRUE,FALSE,Tribun_Manado,216046,https://t.co/QtxLI2RqJY,FALSE,@Tribun_Manado,nonperson
FALSE,04/04/2008 19:35,FALSE,FALSE,Stand-Up Comedian with 8 Special who is now running COMIKA a company devoted to create the world a funnier place.,,2247,1524053,334,TRUE,14305560,Pandji Pragiwaksono,FALSE,0,3CB904,,164700,255211,979595,TRUE,FALSE,pandji,268089,https://t.co/aV3N9KOcai,TRUE,@pandji,person
FALSE,12/03/2019 17:40,TRUE,FALSE,i'm the impression dude aku cringe. business (+62 858-8533-0430) Andri,,2025,398401,190,TRUE,"1,11E+18",kristo kentang,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,kristoimmanuel,5705,https://t.co/rKniO2TAxB,TRUE,@kristoimmanuel,person
FALSE,20/08/2012 19:58,FALSE,FALSE,i canâ€™t see you unfollowers,,918,1580809,496,FALSE,"7,7E+08",haduhaduh,FALSE,17191A,0084B4,,0,DDEEF6,333333,TRUE,FALSE,bintangemon,7433,,FALSE,@bintangemon,person
FALSE,22/03/2012 16:23,FALSE,FALSE,Lulusan D3 Keperawatan. DOTA 2 Player | CP : +62 812-8881-654,,1765,814919,666,TRUE,"5,33E+08",Murid Chef Arnold,FALSE,FF0A33,0084B4,,C0DEED,DDEEF6,333333,TRUE,FALSE,TretanMuslim,45334,https://t.co/94A0gfzFTg,TRUE,@TretanMuslim,person
FALSE,29/11/2012 23:50,TRUE,FALSE,submit via DM | evil. | Kontak admin & PP ðŸ‘‰ @txtdarievil | If you're from agency who represents Brand or the Brand itself mail us !!,,339,744912,1,FALSE,"9,79E+08",txt dari online shop,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,txtdarionlshop,9043,https://t.co/JwIQmbyMBs,FALSE,@txtdarionlshop,nonperson
FALSE,21/09/2010 10:35,TRUE,FALSE,kelemahan gue cuma satu susah keliatan jelek,,67,865779,5738,FALSE,"1,93E+08",IG : Narji77,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,narji77,7031,,FALSE,@narji77,person
FALSE,15/03/2010 10:10,FALSE,FALSE,,,14,2775805,295,FALSE,"1,23E+08",Soimah Pancawati,FALSE,BADFCD,FF0000,,F2E195,FFF7CC,0C3E53,TRUE,FALSE,showimah,9213,,TRUE,@showimah,person
FALSE,22/08/2009 08:50,FALSE,FALSE,Hi gw Awwe.. Ikutin terus kegiatan gw sehari-hari.. Tetap disini di MTV ngongkong bareng!! CP: 081387767249,,33,70166,929,TRUE,67850538,Awwe | Andi Wijaya,FALSE,1A1B1F,2FC2EF,,181A1E,252429,666666,TRUE,FALSE,awwe_,81308,https://t.co/tG53zkYqCS,FALSE,@awwe_,person
FALSE,17/09/2007 02:49,FALSE,FALSE,Duta besar Comedy Central untuk Indonesia. Actor Stand Up Comedian lives in Jakarta. English and Bahasa Indonesia. Booking info: +62818697749,,1801,77540,1269,TRUE,8922602,Mo Sidik,FALSE,B2DFDA,93A644,,EEEEEE,FFFFFF,333333,TRUE,FALSE,mosidik,41122,https://t.co/ANn9iuBeLG,FALSE,@mosidik,person
FALSE,29/07/2011 07:52,FALSE,FALSE,Akun resmi Stand Up Comedy Indonesia Kompas TV | SUCI IX Setiap Jumat pkl 22.00 WIB | Follow IG: @sucikompastv,,905,334074,271,TRUE,"3,45E+08",SUCI Kompas TV,FALSE,167ACC,DD2E44,,FFFFFF,DDEEF6,333333,TRUE,FALSE,StandUpKompasTV,18160,https://t.co/FOUck5aMnu,FALSE,@StandUpKompasTV,nonperson
FALSE,22/02/2010 19:54,FALSE,FALSE,Work for a cause not for applause. Live life to express not to impress. CP: +62 812-8164-5932 (Yoga) / gilbhas.mail@gmail.com,,368,202238,381,TRUE,"1,17E+08",Gilang Bhaskara,FALSE,0,4A913C,,0,0,0,FALSE,FALSE,gilbhas,31127,https://t.co/vwAuzQf1S4,TRUE,@gilbhas,person
FALSE,01/05/2011 1:35,FALSE,FALSE,Berikanlah kami makanan kami yg secukupnya pada hari ini. Jika diberi berlebih berarti itu kepunyaan org lain disekitar mu. CP: 0856 88 769 88 WA/Call,,196,138449,545,TRUE,"2,91E+08",Boris T Manullang,FALSE,C0DEED,0084B4,,C0DEED,DDEEF6,333333,TRUE,FALSE,borisbokir,19406,https://t.co/SWuenUDzyh,FALSE,@borisbokir,person
FALSE,22/07/2019 16:12,TRUE,FALSE,Ketawa Comedy Club Jakarta. Pertunjukan komedi setiap malam di teater komedi pertama di Indonesia. Ke mana? Ke.ta.wa HOTLINE VIA WA : 082189713363,,48,9470,206,FALSE,"1,15E+18",Ketawa Comedy Club,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,ClubKetawa,1887,https://t.co/78GpQwl7Ff,FALSE,@ClubKetawa,nonperson
FALSE,10/07/2011 17:21,TRUE,FALSE,Rumah Komika NegeriðŸ‡®ðŸ‡© â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”- silakan intip @tokostandupindo,,3,125669,5,TRUE,"3,33E+08",IG: standupindonesia,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,Standupindo,24255,https://t.co/65X2eZXZZg,FALSE,@Standupindo,nonperson
FALSE,16/04/2013 03:25,FALSE,FALSE,Official Account of PT BANK RAKYAT INDONESIA (Persero) Tbk | Melayani Dengan Setulus Hati | @promo_BRI | @kontakBRI | FB: BANK BRI | IG: @bankBRI_ID,,63,177460,30,TRUE,"1,36E+09",BANK BRI,FALSE,3B94D9,3B94D9,,FFFFFF,EFEFEF,333333,FALSE,FALSE,BANKBRI_ID,56272,https://t.co/pPx1rAc0YV,TRUE,@BANKBRI_ID,nonperson
FALSE,02/07/2010 17:47,FALSE,FALSE,Work for cause not for applause,,141,2158,370,TRUE,"1,62E+08",Felicia Putri,FALSE,C0DEED,0084B4,,C0DEED,DDEEF6,333333,TRUE,FALSE,Felicia_Putri,35521,,FALSE,@Felicia_Putri,person
FALSE,29/01/2010 01:45,FALSE,FALSE,Building @ParticipateID. Consultant/Strategist specialising in participation & social-change learning.,,1613,1379,651,TRUE,"1,09E+08",Gilang Ardana,FALSE,352726,D02B55,,0,0,0,FALSE,FALSE,gilangardana,7889,https://t.co/Nq75EyGRMz,FALSE,@gilangardana,person
FALSE,29/06/2009 08:58,FALSE,FALSE,Make Maintain Multiply. Money.,,0,64,58,TRUE,52005525,Ian Renassa | Financial Coach,FALSE,EDECE9,04CF7E,,D3D2CF,E3E2DE,634047,TRUE,FALSE,ianrenassa,126,https://t.co/tKfmdcabH1,FALSE,@ianrenassa,person
FALSE,01/04/2010 19:34,FALSE,FALSE,Akun ini berisi ekspresi hati melalui kata dan tulisan AIA Financial Advisor | #YNWA,,1038,253,402,TRUE,"1,29E+08",Your Financial Planner,FALSE,352726,D02B55,"Bogor, Jawa Barat",FFFFFF,99CC33,3E4415,TRUE,FALSE,kevin_adhika,5101,,FALSE,@kevin_adhika,person
FALSE,10/04/2010 11:23,FALSE,FALSE,Infrastruktur Senam yang Multitalenan | Ahli dan Pengamat Segitiga,,12,2256338,149,FALSE,"1,31E+08",Brader Kaesang,FALSE,131516,9999,,EEEEEE,EFEFEF,333333,TRUE,FALSE,kaesangp,18425,,TRUE,@kaesangp,person
FALSE,06/01/2014 8:10,FALSE,FALSE,Bank Mandiri adalah peserta penjaminan LPS yg terdaftar & diawasi oleh Otoritas Jasa Keuangan. Layanan contact center 24/7 Hub 14000 & Verified Socmed,,130,173641,1098,TRUE,"2,28E+09",bank mandiri,FALSE,1F4270,0084B4,,FFFFFF,DDEEF6,333333,FALSE,FALSE,bankmandiri,543699,https://t.co/VlBFPW9oh4,TRUE,@bankmandiri,nonperson
FALSE,06/06/2012 4:31,FALSE,FALSE,APBN adalah #UangKita. Uang rakyat Indonesia yang digunakan sebesar-besarnya demi kesejahteraan masyarakat Indonesia.,,8028,726293,63,TRUE,"6,01E+08",#UangKita,FALSE,3366,2FC2EF,,FFFFFF,DDEEF6,333333,TRUE,FALSE,KemenkeuRI,37713,,TRUE,@KemenkeuRI,nonperson
FALSE,01/12/2010 8:08,FALSE,FALSE,Akun Official Customer Care PT Bank Syariah Indonesia Tbk. Hubungi PT Bank BSI di akun Twitter Official @bankbsi_id atau BSICall 14040 atau chatbot di website,,60,266823,20,TRUE,"2,22E+08",Bank Syariah Indonesia,FALSE,"2,20E+11",5C4502,,FFFFFF,FFCD03,3E4415,TRUE,FALSE,bsihelp,7232,https://t.co/K3SLGFZqCx,TRUE,@bsihelp,nonperson
FALSE,20/02/2010 05:06,FALSE,FALSE,Bank Mandiri adalah peserta penjaminan LPS yg terdaftar & diawasi oleh Otoritas Jasa Keuangan. Layanan contact center 24/7 Hub 14000 & Verified Socmed,,836,111513,7829,TRUE,"1,16E+08",mandiri kartu kredit,FALSE,C0DEED,0084B4,,0,0,0,TRUE,FALSE,mandiricard,268232,,TRUE,@mandiricard,nonperson
FALSE,03/08/2009 6:36,FALSE,FALSE,Official Twitter Account of PT. Bank Negara Indonesia (Persero) Tbk. | Melayani Negeri Kebanggaan Bangsa | #GaPakeNanti,,9399,1238538,15944,TRUE,62455266,PT. Bank Negara Indonesia (Persero) Tbk.,FALSE,0,FF691F,,0,0,0,FALSE,FALSE,BNI,247885,https://t.co/coYPc3VWcY,TRUE,@BNI,nonperson
FALSE,15/11/2012 04:16,FALSE,FALSE,Selamat datang di akun resmi CIMB Niaga. Kami siap membantu Anda setiap hari selama 24 jam. CIMB Niaga terdaftar dan diawasi oleh OJK.,,17,77133,3,TRUE,"9,49E+08",CIMB Niaga,FALSE,C0DEED,0084B4,,0,DDEEF6,333333,TRUE,FALSE,CIMBNiaga,157274,https://t.co/uafi1ZbWqt,TRUE,@CIMBNiaga,nonperson
FALSE,21/04/2011 09:06,FALSE,FALSE,Social Entrepreneur Director of Young Entrepreneur Academy. Join us on YEA Executive Program | YEAvirtual Visit : http://t.co/aQu8a6VYbO | 022-76313999,,199,14743,266,TRUE,"2,86E+08",Entrepreneur,FALSE,C6E2EE,1F98C7,,C6E2EE,DAECF4,663B12,TRUE,FALSE,KukuhYEA,4839,https://t.co/5Lgr2IWQ4h,FALSE,@KukuhYEA,person
FALSE,29/11/2009 13:16,FALSE,FALSE,Follow https://t.co/UlD6XqWgjE dan subscribe https://t.co/HxFKhAib6v,,10,82079,1421,TRUE,93397814,Yuk Bisnis Properti,FALSE,0,4A913C,,0,0,0,FALSE,FALSE,BisnisProperti,33004,https://t.co/dyoWwVP3iR,FALSE,@BisnisProperti,nonperson
FALSE,27/03/2014 09:00,FALSE,FALSE,My life - My story - My perspective,,398,123,108,TRUE,"2,41E+09",pipi bakso,FALSE,29E6B7,26AD87,,FFFFFF,DDEEF6,333333,TRUE,FALSE,truthaboutluth,7956,,FALSE,@truthaboutluth,person
FALSE,14/03/2011 09:26,TRUE,FALSE,Entrepreneur | Co-Founder & CEO Alona Indonesia Raya | Siapa Rico Huang? Klik : https://t.co/Z1MD7caNrX,,493,93237,613,TRUE,"2,66E+08",Rico Huang,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,BisnisAnakMuda,22566,https://t.co/Z1MD7caNrX,FALSE,@BisnisAnakMuda,person
FALSE,11/05/2015 9:05,TRUE,FALSE,Official Twitter Account of First Media Indonesia. For Customer Care Support visit https://t.co/PvKBTYYmBp or https://t.co/9w6GskWaoq,,52,7485,107,TRUE,"3,19E+09",First Media World,FALSE,C0DEED,1DA1F2,Indonesia,C0DEED,DDEEF6,333333,TRUE,FALSE,FirstMediaWorld,7958,http://t.co/Ajr1Sg7S4c,FALSE,@FirstMediaWorld,nonperson
FALSE,23/02/2014 03:23,TRUE,FALSE,CP : +62 856-7605-477 Cindy,,478,8972,340,TRUE,"2,36E+09",Cathy Sharon,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,cathysharon,978,https://t.co/ny7sKS1Dtm,FALSE,@cathysharon,person
FALSE,25/12/2013 17:49,FALSE,FALSE,THE LARGEST YG GIRL GROUP â€œBLÎ›Æ†KPIÐ˜Kâ€ FANBASE IN INDONESIA! ðŸ“§ blackpink4id@gmail.com ðŸŒ Facebook / Instagram / Twitter / YouTube : BLACKPINK4ID,,32,6639,71,FALSE,"2,26E+09",BLACKPINK INDONESIA,FALSE,0,E81C4F,Indonesia,0,0,0,FALSE,FALSE,BLACKPINK4ID,209,https://t.co/sBSpW45FGw,FALSE,@BLACKPINK4ID,nonperson
FALSE,09/04/2012 15:38,FALSE,FALSE,Fanbase BLACKPINK Indonesia. #BLINK #BLACKPINK #TimHitamMerahMuda cp: idn.blackpink@gmail.com,,243,7497,11,FALSE,"5,49E+08",BLACKPINK INDO,FALSE,C0DEED,F58EA8,,C0DEED,DDEEF6,333333,TRUE,FALSE,BLACKPINK_IDN,344,,FALSE,@BLACKPINK_IDN,nonperson
FALSE,17/03/2015 09:18,FALSE,FALSE,Paradigma Baru : Membangun Kota Tanpa Sampah dan Tanpa TPA Sampah Bisa ??? Email : econature.community@gmail.com Phone : +62 811 74 57 58,,4,437,1327,FALSE,"3,09E+09",EcoNature Community,FALSE,0,4A913C,,0,0,0,FALSE,FALSE,GSLIndonesia,259,https://t.co/bGbqGg083R,FALSE,@GSLIndonesia,nonperson
FALSE,19/09/2016 09:12,TRUE,FALSE,Official account of Pecinta Rossa Bekasi | We are always support DIVA @mynameisrossa | https://t.co/1Ng12jp4ca,,35,176,95,FALSE,"7,78E+17",Pecinta Rossa Bekasi,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,PR_Bekasi,2079,https://t.co/g5i82k9IJc,FALSE,@PR_Bekasi,nonperson
FALSE,09/10/2016 16:26,TRUE,FALSE,Official account PECINTA ROSSA PALEMBANG We are always support DIVA @mynameisrossa https://t.co/9pjZevg2X9,,749,174,63,FALSE,"7,85E+17",Pecinta Rossa PLM,FALSE,F5F8FA,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,pr_palembang,6674,https://t.co/g5i82k9IJc,FALSE,@pr_palembang,nonperson
FALSE,20/12/2010 05:15,TRUE,FALSE,Bikers Indonesia merupakan gabungan dari komunitas-komunitas Motor yang ada di Indonesia. Kontak: bikersindonesia@mail.com | Pakai Hashtag #BikersIndonesia ya!,,1,2941,78,FALSE,"2,29E+08",Bikers Indonesia,FALSE,C0DEED,1DA1F2,,C0DEED,DDEEF6,333333,TRUE,FALSE,BikersIndonesia,866,http://t.co/fqswZps0g5,FALSE,@BikersIndonesia,nonperson
FALSE,25/07/2009 08:18,FALSE,FALSE,official and only Indonesianbikers account IG : @indonesianbikers Pages: @INDONESIANBIKERS LINE : @indonesianbikers,,28,5599,559,FALSE,60014364,Indonesian Bikers,FALSE,0,1B95E0,,0A69A8,2E2E2E,F5F5F5,TRUE,FALSE,indonesianbiker,4482,https://t.co/dsG8WlXCSI,FALSE,@indonesianbiker,nonperson
FALSE,26/02/2012 13:24,FALSE,FALSE,Kopdar : Sabtu 21.30 wib di Bazar Bangunan Bekasi.,,21,1830,239,TRUE,"5,05E+08",HSX125C Bekasi,FALSE,EB930E,FA0542,"Bekasi, Jawa Barat",FFFFFF,DDEEF6,333333,TRUE,FALSE,hsx125c_bekasi,2131,https://t.co/t0Dh4HVy36,FALSE,@hsx125c_bekasi,nonperson
FALSE,08/12/2010 13:59,FALSE,FALSE,Honda Matic Community Manado https://t.co/1MPzDni2ws,,0,752,109,FALSE,"2,24E+08",HMC Manado,FALSE,464747,787C7D,,50505,363738,FAF7FA,TRUE,FALSE,Hmc_Manado,654,https://t.co/1MPzDni2ws,FALSE,@Hmc_Manado,nonperson
FALSE,22/09/2012 04:08,FALSE,FALSE,ARVC(Automatic Riders Vario Club) Cirebon.tempat kopdar di Jln Cipto samping SMAN 2 kota Cirebon || Call Center WA/TLP 082218995495,,48,1108,22,TRUE,"8,39E+08",VARIO CIREBON,FALSE,1C130E,4F3F38,"Kota Cirebon, Jawa Barat",9DB98C,140E0A,838978,FALSE,FALSE,ARVC_Cirebon,1577,https://t.co/L6oFnfQs6p,FALSE,@ARVC_Cirebon,nonperson
FALSE,12/10/2012 11:02,FALSE,FALSE,Fanspage :http://t.co/xZUCubZjLQ MOTOR CLUB uniting DIFFERENCE to achieve one goa in the spirit of brotherhood among bikers !!,,106,1931,403,TRUE,"8,75E+08",Kediri Rider Club,FALSE,C0DEED,0084B4,,0,DDEEF6,333333,TRUE,FALSE,KediriRiderClub,3874,http://t.co/i4WjExAPiU,FALSE,@KediriRiderClub,nonperson
FALSE,16/09/2011 09:05,FALSE,FALSE,Jangan dicatet! Resapi saja~ Pantau terus posting akun ini untuk info #OpenMicBGR terbaru ðŸ¤˜,,212,51035,225,TRUE,"3,74E+08",Stand Up Indo Bogor,FALSE,1A1B1F,2FC2EF,,0,252429,666666,TRUE,FALSE,StandUpIndo_BGR,39158,https://t.co/QCCoYepvTh,FALSE,@StandUpIndo_BGR,nonperson
FALSE,15/10/2012 13:43,FALSE,FALSE,Hype driven development student,,198,225,282,FALSE,"8,82E+08",Ariq Naufal,FALSE,1A1B1F,1B95E0,,FFFFFF,DDEEF6,333333,TRUE,FALSE,Arnastria,579,,FALSE,@Arnastria,person
FALSE,03/06/2012 6:12,FALSE,FALSE,Bekasi Urban City - Media Informasi Terbesar di Bekasi | Beriklan dan Media Partner: bekasiurbancity@gmail.com,,220,223991,1208,TRUE,"5,98E+08",BEKASIURBANCITY,FALSE,B2DFDA,93A644,,0,FFFFFF,333333,TRUE,FALSE,BekasiUrbanCity,119832,https://t.co/qYDsEpk219,FALSE,@BekasiUrbanCity,nonperson
FALSE,06/03/2010 7:58,FALSE,FALSE,Hyper-scaling @ristekcsui @ristekoss | Deadlining assignments @univ_indonesia | Most Outstanding Student @fasilkom_ui | Prev. @ycombinator @pintuid | #Bitcoin,,340,390,317,FALSE,"1,2E+08",Jonathan Filbert,FALSE,0099B9,0099B9,,5ED4DC,95E8EC,3C3940,TRUE,FALSE,jonathanfilbert,710,https://t.co/3ldHcuprUe,FALSE,@jonathanfilbert,person
FALSE,10/01/2012 9:14,FALSE,FALSE,Akun resmi Badan Penanggulangan Bencana Daerah Provinsi DKI Jakarta | Dikelola oleh Pusat Data & Informasi BPBD DKI Jakarta | Call Center Jakarta Siaga : 112,,4318,274132,481,TRUE,"4,6E+08",BPBD DKI Jakarta,FALSE,0523EB,FF691F,Jakarta Capital Region,0,FFFFFF,333333,TRUE,FALSE,BPBDJakarta,134379,https://t.co/OrzxSK6ngn,TRUE,@BPBDJakarta,nonperson
FALSE,13/10/2011 07:46,FALSE,FALSE,Latihan Setiap Kamis Pukul 7 Malam di Cafe Stadion Ajah. Datang dengan protokol kesehatan ya! Viva La Komtung! #PrideOfBekasi,,175,22980,239,TRUE,"3,9E+08",Standupindo Bekasi,FALSE,1A1B1F,2FC2EF,,181A1E,252429,666666,TRUE,FALSE,StandUpIndo_BKS,66872,,FALSE,@StandUpIndo_BKS,nonperson
